 1 2001   1.0000      0.000     0.000    -0.082   -20.420   -20.410   -20.240   -20.100    84.000    87.600     8.800     9.300   123.400   128.700   478.100     2.538     0.000    -8.770    -8.430    -8.490    -8.460    -8.500    -8.680    -9.080    -9.690   -10.570   -11.130    12.360     0.003     0.000   999.000   999.000   -11.900   -12.910   -18.400   -20.530   999.000   999.000
 1 2001   1.0417      0.000     0.000    -0.095   -20.110   -20.100   -19.920   -19.770    84.300    87.900     7.980     8.420   120.400   126.800   477.300     2.535     0.000    -8.770    -8.430    -8.490    -8.460    -8.500    -8.680    -9.070    -9.690   -10.570   -11.130    12.320     0.006     0.000   999.000   999.000   -11.910   -12.920   -18.340   -20.260   999.000   999.000
 1 2001   1.0833      0.000     0.000    -0.233   -19.850   -19.820   -19.650   -19.480    84.500    88.100     7.650     8.070   122.000   127.400   476.900     2.533     0.000    -8.760    -8.420    -8.500    -8.470    -8.510    -8.690    -9.080    -9.690   -10.570   -11.130    12.370     0.010     0.000   999.000   999.000   -11.910   -12.930   -18.290   -20.160   999.000   999.000
 1 2001   1.1250      0.000     0.000    -0.295   -19.820   -19.760   -19.630   -19.430    84.500    88.200     6.740     7.140   118.600   124.400   476.200     2.533     0.000    -8.760    -8.400    -8.500    -8.470    -8.510    -8.690    -9.080    -9.700   -10.570   -11.130    12.360     0.019     0.000   999.000   999.000   -11.920   -12.930   -18.250   -20.250   999.000   999.000
 1 2001   1.1667      0.000     0.000    -0.283   -19.690   -19.610   -19.510   -19.300    84.700    88.400     6.484     6.899   121.400   127.000   475.800     2.531     0.000    -8.760    -8.400    -8.500    -8.470    -8.510    -8.690    -9.080    -9.700   -10.580   -11.130    12.360     0.015     0.000   999.000   999.000   -11.920   -12.940   -18.230   -20.200   999.000   999.000
 1 2001   1.2083      0.000     0.000    -0.221   -18.950   -18.870   -18.790   -18.590    85.300    89.000     6.972     7.400   124.800   130.800   475.500     2.527     0.000    -8.770    -8.430    -8.510    -8.480    -8.520    -8.690    -9.080    -9.700   -10.570   -11.130    12.360     0.009     0.000   999.000   999.000   -11.930   -12.950   -18.180   -19.420   999.000   999.000
 1 2001   1.2500      0.000     0.000    -0.189   -18.480   -18.420   -18.280   -18.080    85.600    89.300     7.680     8.130   128.000   134.600   474.800     2.528     0.000    -8.760    -8.410    -8.490    -8.460    -8.500    -8.670    -9.060    -9.680   -10.550   -11.120    12.360     0.030     0.000   999.000   999.000   -11.910   -12.940   -18.080   -18.850   999.000   999.000
 1 2001   1.2917      0.000     0.000    -0.393   -19.530   -19.470   -19.350   -19.150    84.700    88.300     8.110     8.590   120.700   126.400   474.500     2.531     0.000    -8.720    -8.360    -8.450    -8.430    -8.470    -8.650    -9.050    -9.670   -10.540   -11.100    12.350     0.024     0.000   999.000   999.000   -11.910   -12.930   -18.020   -20.010   999.000   999.000
 1 2001   1.3333      0.000     0.000    -0.171   -19.560   -19.520   -19.390   -19.230    84.700    88.300     9.020     9.530   116.700   122.400   473.700     2.530     0.000    -8.750    -8.420    -8.480    -8.450    -8.490    -8.680    -9.070    -9.690   -10.560   -11.130    12.350     0.006     0.000   999.000   999.000   -11.930   -12.960   -18.020   -19.820   999.000   999.000
 1 2001   1.3750      0.000     0.000    -0.154   -19.720   -19.690   -19.530   -19.380    84.300    87.900     9.340     9.880   116.700   121.700   473.700     2.531     1.268    -8.750    -8.430    -8.480    -8.450    -8.490    -8.670    -9.070    -9.690   -10.560   -11.130    12.350     0.007     0.000   999.000   999.000   -11.930   -12.960   -17.970   -19.940   999.000   999.000
